text,ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
مكه والمدينه العمره والحج انحرمنا منها عجايز وشيبان واطفال ارهبتوهم اللهم اكفنا شر كل من عاون اليهودوالنصاري عليك بهم يالله تعلمت من الحصار,2018-Ar-00981,True,False,False,False,False,False,False,False,True,False,False
انت شايف كده الكلب ده مكمل يا شوقي وراه اسرائيل و بينفذ اجندتها بالكامل بيموتوا مصر بيخنقوها حسره,2018-Ar-02561,True,False,True,False,False,False,False,False,True,False,False
😰😱😱😱 فراق مين ع مين,2018-Ar-01016,False,True,False,False,False,False,False,False,True,False,False
عيدي مع اهلك او حتي لحالك البسي وتكشخي وافرحي واشتري شكولاطات 😕❤❤ عييييدد ترا,2018-Ar-02653,False,False,False,False,True,True,False,False,False,False,False
الشعور المتبادل بين قلبين بتحسه لما تحس ان فيه حاجه مغطياك او حضناك كده 💔,2018-Ar-03055,False,False,False,False,False,True,True,False,False,False,False
في ظل بياعي الگلام و اصحاب المگاتيب المستنسخه شد قبضه يدگ علي من يملگ الحس السادس و يقرا غصه حروف الوجع حين تقول انگ بخير,2018-Ar-00194,False,False,False,False,False,False,False,True,True,False,False
ما هذا الجنوون يالكافالييرز متعه اثاره انتفاضه,2018-Ar-03162,False,False,False,False,True,False,False,False,False,False,False
احيانا بعض الكلمات يكون ثمنها عمر كامل من الالم لغيرك فانطق جمالا او لا تتكلم خير شر,2018-Ar-00251,False,False,False,False,False,False,False,False,True,False,False
انت اكثر شخص فرحان عشان تغرد وتفتح مواضيع😭,2018-Ar-03714,False,False,False,False,True,False,False,False,False,False,False
اتمني فصلهم من الجامعه ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم علي واحد مثل الكلاب المسعوره ضرب دكتور في جامعه الملك خالد,2018-Ar-01792,True,False,True,False,False,False,False,True,True,False,False
مش لازم ترتبط عشان تفرح 😍 مش شرط عينك تلمع عشان بتحب 💞 دا ف ناس وجودها ف حياتنا بينورها حد يفرحك ويسمعلك من غير ما يزهق صداقه حلوه بزياده,2018-Ar-03662,False,False,False,False,True,True,True,False,False,False,False
رمضان في رابعه يعني حب الخير لناس نت متعرفهمش بس البهجه والامل الي كنت في اعلي درجاته كانت بتخلينا طايرين في السما من الفرحه,2018-Ar-03866,False,False,False,False,True,True,True,False,False,False,False
بهجه ٢٤ ٣٩ دكتوره فاتن 😍 😍 💚 الهي يسعدها علي اللطافه اللي تملكها تجيب السعاده و الله,2018-Ar-02490,False,False,False,False,True,True,True,False,False,False,False
كله جيش ايراني مافيه لاعراقي ولا سوري الا الخونه منهم قبحهم الله,2018-Ar-03696,True,False,True,False,False,False,False,False,False,False,False
يفهمون الناس ان هالنوع من الكراهيه ده ثواب وحتي انك لو ما بتكره الشيعه حتدخل النار ابتعدت عنهم حتي اني تركت صلاه الجمعه,2018-Ar-00814,True,False,True,False,False,False,False,False,False,False,False
صور انهارده مُبهجه 💕💕,2018-Ar-04203,False,False,False,False,True,True,True,False,False,False,False
ياجماعه وش اللي صاير هالكتاب الاجراء ماحد يردعهم يكتبون ع كيفهم ويستفزون الشعب ويستهزون بابطال الحد الجنوبي الساعد قليل ادب لا يمثلنا,2018-Ar-00735,True,False,True,False,False,False,False,False,False,False,False
مش مسامح منه شلبي ع اللي هي عملته في واحه الغروب 😤,2018-Ar-00942,True,False,False,False,False,False,False,True,False,False,False
الانظمه التي تمارس الحجب عن الكلمه والراي المخالف هي انظمه جبانه بالنهايه الكلمه هي من تنتصر التاريخ قال هذا قطر السعوديه الخليج,2018-Ar-02245,True,False,False,False,False,False,False,False,False,False,False
حسره كم كنت اتمني ان تعيشي هذا اليوم معي في جو عائلي كما كنت في السابق اسرد لكي كل المستجدات لتفاصيل يومي وعائلتي,2018-Ar-02733,False,False,False,False,False,False,False,False,True,False,False
اشتريت للعيال حلويات وهدوم العيد اشتريت اللحمه بتاعه بعد العيد اشتريت علف الحيوانات في المزرعه عليا النعمه ولا اشتريت حاجه لنفسي 😢😢,2018-Ar-00200,False,False,False,False,False,False,False,True,True,True,False
وقت يجي الفرح افرح حتي لو لحظه لانك ما بتعرف امتي يدق الحزن بابك اصبحنا واصبح الملك لله 🌷 😍 😊,2018-Ar-03982,False,False,False,False,True,False,True,False,False,False,False
الله يفشلكم فشلتونا والله كل الترندات تجيب السخريه لنا كشعب وش ذا المهزله شعب فاضي واتمني الي يعارض تغريدتي يروح يشوف عزيز دايري والجن,2018-Ar-00490,True,False,True,False,False,False,False,False,False,False,False
اكثر شيء يزعجني لما احس ان خاطري زعلان بس م ادري ايش السبب 🚶 🏻,2018-Ar-01716,True,False,False,False,False,False,False,False,True,False,False
خوفي اللي كان من التاريخ و خلاني اصم الكتاب ويينه الحين احتاجه حق الجغرافيا مخي مو راضي يستوعب ان فاينل,2018-Ar-02167,False,False,False,True,False,False,False,False,False,False,False
كان الحلم دوله خليجيه واحده فاصبح الحلم كابوس كلنا قطر كلنا تميم,2018-Ar-01573,True,False,False,False,False,False,False,True,True,False,False
لا لا لاتنقهر حنا معا الدوله والدوله غضبت لايهمك راح تصفي الموضوع مثل ما اردعت الشرذمه في اليمن ووو معا يد بيد غضب محمد بن نايف,2018-Ar-00275,True,False,True,False,False,False,False,False,False,False,False
ايو صطيف قلبي الاحتفالات وين راح تنقل,2018-Ar-03212,False,False,False,False,False,True,False,False,False,False,False
وعيدك سعاده وبهجه وسرور ياالجنوبي الاصيل,2018-Ar-04132,False,False,False,False,True,True,False,False,False,False,False
لا فعلا محبطه خلصت تكن مدري ايش اسوي,2018-Ar-01423,True,False,False,False,False,False,False,True,True,False,False
من يشتكي سرعه الانفعال يضبط صلاته حتي تنضبط انفعالاته ان الانسان خلق هلوعااذامسه الشرجزوعا واذامسه الخيرمنوعاالاالمصلين,2018-Ar-04293,False,False,False,False,False,False,True,False,False,False,False
الله يجعله بوسواس قهري المتسبب في تاخر نتايج الوظايف الصحيه كان عل الاقل اعطونا موعد ننتظره ما نشحذكم حنا,2018-Ar-02893,True,False,False,False,False,False,False,False,False,False,False
اهالي القصب متذمرون من من خذ الهلال الدوري والدعوي مدحدره في العالم كله لكن توصل فيكم المواصيل للقصب كذا كثير الا الولايه 😍,2018-Ar-03195,True,False,False,False,False,False,False,False,False,False,False
حائل حكم تفاؤل سعاده راحه كونوا دائما متفائلين ف 💝 ربنا 💝 عزوجل عند حسن ظن عبده به 😊,2018-Ar-00641,False,False,False,False,True,True,True,False,False,False,False
طبعا انا نفسيا ازا حد مرشح قدامي مناخيري بتصير تحرقني واذا شفت حد عليه حبوب بتمسكني الحكه هلكوني 😱,2018-Ar-00525,True,False,True,True,False,False,False,False,False,False,False
كاسه الشاي بايدك بنص الشارع خزي وعار مكدرتش ابلعها,2018-Ar-02189,True,False,True,False,False,False,False,False,False,False,False
انا كنت بتكلم عن كل الديانات و قلت مثلا الاسلاممن وجهه نظري الديانات بتاذي المجتمع زي العنصريه بظبط فكنت بتكلم في كده,2018-Ar-01986,True,False,False,False,False,False,False,False,False,False,False
رمضان 🌙 ✨ يا الله دهشه جميله فرحه بلا انتظار راحه بال من حيث لا ندري و لا نحتسب,2018-Ar-01113,False,False,False,False,True,True,True,False,False,True,True
